locusID	baseMean	log2FoldChange	lfcSE	pvalue	padj
Sobic.002G056000	95.418314413809	1.79545388933384	0.325161764214265	8.68195969709273e-09	5.92098240957894e-08
Sobic.002G056200	687.745720375046	1.31070661476832	0.218204438993382	7.37426436083498e-10	5.90041478994157e-09
Sobic.002G056300	3196.98223290113	2.37685944263712	0.257816433392089	4.56595908084268e-21	1.09900704042711e-19
Sobic.002G056400	92.432612365742	1.42368308590275	0.258964420919519	1.54572526275323e-08	1.01682441501697e-07
Sobic.002G056800	1367.9022348748	1.14389195072311	0.146636551867529	2.87787673045506e-15	4.16866823936114e-14
Sobic.002G058400	15.3363303391409	1.42652270289486	0.479329946018826	0.00112144297118252	0.00294426522302717
Sobic.002G058500	87.0730724165301	0.946211817922778	0.2573091987293	0.000136628595413715	0.000442950810158797
Sobic.002G058700	310.364515592342	0.706722587915291	0.175817803377467	4.30190924357677e-05	0.000154642593285299
Sobic.002G059200	250.294946750331	3.07843404208785	0.208358302778332	6.32041759060603e-50	8.13949836139139e-48
Sobic.002G062500	186.519047541748	1.64059261615228	0.254484267347912	3.83475040917903e-11	3.60066532565969e-10
Sobic.002G063900	58.5786384587584	1.06482544030372	0.258597845718875	1.97406442657286e-05	7.60778040149082e-05
Sobic.002G064000	1568.01805507572	1.3880098556181	0.36472623095843	4.86188758396786e-05	0.000172940085975695
Sobic.002G064400	217.670860203089	2.90890760020541	0.326912385080367	7.88438597368251e-20	1.68203412011706e-18
Sobic.002G064750	35.5162393814569	1.06406459270413	0.399017877388451	0.00344064243175737	0.00802634595048199
Sobic.002G065000	1297.44108357378	0.582781246790193	0.255508552603704	0.0184206543482419	0.0356667696077735
Sobic.002G065200	15.882194125036	0.989580803290323	0.510897441151262	0.024865794824959	0.0462332403937983
Sobic.002G066800	72.0931730154602	1.27689093464923	0.28246320108595	2.47878086876402e-06	1.13093175245937e-05
Sobic.002G067000	1224.60347487753	3.94103379627261	0.421271948681469	8.61360726619709e-22	2.20565853407134e-20
Sobic.002G067300	363.750123954718	1.68442257023946	0.364889640511812	9.6490332246616e-07	4.72227165555353e-06
Sobic.002G068300	2987.79799192532	1.17592971706643	0.232721854423512	1.92852360527185e-07	1.06394440174519e-06
Sobic.002G069500	196.970672185897	1.56682529537313	0.280565952985929	7.07088745667677e-09	4.91739960256799e-08
Sobic.002G071000	1084.81367323835	0.543369911762248	0.13555843426738	5.10603161597251e-05	0.0001807498310606
Sobic.002G071100	133.97120590759	1.74651632271671	0.236019238097281	4.60704179256802e-14	5.97662046663806e-13
Sobic.002G071400	163.104977753364	2.66948593700254	0.312848127327079	2.77919449669516e-18	5.2107681727091e-17
Sobic.002G072100	1442.44409642309	0.949676855000117	0.357613209935198	0.00416295271167683	0.0095187888403466
Sobic.002G073200	341.199428815816	1.40622922209553	0.234553283087332	6.51640385515603e-10	5.2617351586507e-09
Sobic.002G073250	88.1199840673511	1.84167555108549	0.478197778318831	1.98237660121186e-05	7.63647824785608e-05
Sobic.002G075800	572.044783265856	0.809771163051494	0.363372520070065	0.0160081032626393	0.0315530070229857
Sobic.002G075900	257.641913987871	1.25732571571625	0.257780821188078	4.40691913834887e-07	2.28612979588031e-06
Sobic.002G076000	40.7352772880923	1.9708947442117	0.3185478196615	1.31810023370157e-10	1.16044123868248e-09
Sobic.002G076500	120.460027778941	0.523265150560824	0.204370914369704	0.0088844662995822	0.0187386298772897
Sobic.002G076800	108.11931164784	0.557149331502177	0.200491459643626	0.00456457870311405	0.0103379797251657
Sobic.002G076866	514.241224118278	0.998785417944757	0.151509353446894	2.50393534957193e-11	2.39701201152998e-10
Sobic.002G077000	122.121023957122	1.00409985683561	0.328198571127321	0.00110788484115879	0.00291391368737918
Sobic.002G077200	328.03743424054	0.663746578892873	0.168262263199909	6.29429931688593e-05	0.000219120605461363
Sobic.002G077900	371.1661146596	0.691477317489782	0.195537525284424	0.00030412416280726	0.00091036012969265
Sobic.002G078000	34.3273116919138	4.27477624362982	0.443360903537463	3.0068767368578e-22	7.98950696812983e-21
Sobic.002G078100	5.85003722334677	3.22463689511628	0.881852984682288	5.01355125812518e-05	0.000177761424531959
Sobic.002G079100	53.1717533813599	1.67765353217478	0.352200369083158	6.00328980128355e-07	3.04619045050462e-06
Sobic.002G079700	119.211222572646	1.31819661662384	0.24999696767509	5.20783334345205e-08	3.17590892098375e-07
Sobic.002G079900	35.7458707698608	1.83573270431238	0.323653534398873	4.28304366751233e-09	3.07928848516381e-08
Sobic.002G080100	1081.29831233199	2.01057366375405	0.341305665847129	7.70865410275002e-10	6.14012570360354e-09
Sobic.002G081100	200.474765527381	0.623921226650931	0.240053092658025	0.00727860409415079	0.0156911549405062
Sobic.002G081500	65.0374774300042	2.91553147263074	0.302290693382749	1.00859954308929e-22	2.78914133835806e-21
Sobic.002G081600	992.345816607596	1.17093000346507	0.238721113828558	4.23937274840374e-07	2.21026162529808e-06
Sobic.002G081900	12.7326118198311	1.94607171515043	0.592193172663057	0.000208583073666916	0.000649379066297054
Sobic.002G082000	240.765764038505	1.44276732364953	0.266406870945577	2.08540880005605e-08	1.34575228454239e-07
Sobic.002G082900	126.873210445058	1.18865325714602	0.244486846044658	5.80894599184346e-07	2.95437400213589e-06
Sobic.002G083200	1813.5292332544	1.21945665369988	0.330506587975336	9.07489636148792e-05	0.000305492074996625
Sobic.002G083400	98.57519994818	0.961296881089553	0.206051577052561	1.84071976177296e-06	8.60742612164333e-06
Sobic.002G083800	276.888106681284	0.574438378705565	0.166639647205977	0.000462252733955809	0.00132724840928285
Sobic.002G084500	272.640663956276	0.761696094535055	0.189360726640168	3.99336010371585e-05	0.000144760329381259
Sobic.002G084800	88.5195569695297	0.561251934425939	0.211134202321565	0.00638205680248539	0.0139475570625851
Sobic.002G085900	19.4610774138822	1.41529015625134	0.661146903857026	0.00876818504863827	0.0185177266953705
